Lat,Long_,Deaths,Case_Fatality_Ratio
34.07408766,-100.779722,13,4.07523511
31.62017125,-94.61803994,,1.858224363
32.04620681,-96.47428766,,1.644667184
30.78548982,-93.74408813,63,3.682057276
32.30365282,-100.4060208,104,3.003176437
27.736286,-97.5433285,,1.34133098
36.27829105,-100.8158184,49,1.85395384
35.40425596,-102.6027606,6,0.9538950715
30.11879481,-93.89412775,,2.21265046
32.75310985,-98.31319001,158,1.994445847
32.1639596,-94.30552481,134,2.470957035
32.77757172,-97.80500621,,1.210306477
34.52993409,-102.7844668,53,2.003780718
30.78097267,-102.7241261,72,2.02759786
30.79472531,-94.8276624,,2.881781465
35.40133773,-101.893964,,1.819974035
29.99954402,-104.2408079,41,3.425229741
32.87109387,-95.79232691,60,2.699055331
34.96585996,-101.8971322,,1.718596705
31.36607041,-101.5232659,16,1.668404588
29.83321503,-99.82018052,25,2.525252525
33.61886692,-95.04841765,71,2.608376194
31.32323325,-103.6903896,76,1.392706615
28.3238976,-97.15766311,39,1.744966443
35.83809685,-100.813175,2,1.030927835
31.02539637,-96.51272246,79,1.507921359
32.89779518,-96.40771592,,0.8840705966
31.8314342,-99.97616148,69,2.548947174
32.10773545,-94.76176432,,1.95407914
31.34318809,-93.85440451,91,6.054557552
31.39457611,-94.17000399,46,3.804797353
30.57933681,-95.16260304,109,1.653770293
28.00880118,-97.51763891,,2.531199323
31.1577796,-98.81758731,39,2.658486708
30.89740592,-100.5384842,9,1.533219761
32.74613808,-100.9162664,107,1.810797089
32.73587756,-99.35401337,12,1.101928375
31.79211404,-94.14550696,136,2.590969709
36.27751473,-101.8933156,16,3.059273423
32.37474036,-95.2717568,,1.797635542
32.22236802,-97.77403489,37,1.675724638
26.56150059,-98.73892358,,1.620340991
32.73553157,-98.83631615,51,2.42280285
31.82781912,-101.0500746,9,2.830188679
33.17906744,-100.2538401,7,1.674641148
30.49856623,-100.5382014,14,1.536772777
34.53028891,-101.7349174,34,1.303680982
32.77143818,-97.29101614,,0.9271548857
32.30163422,-99.89007449,,1.906125217
30.22429013,-102.0766732,3,2.158273381
33.17402785,-102.3354521,85,2.912954078
33.17751417,-99.21226795,10,3.401360544
33.21339719,-94.96797273,136,1.347869177
31.40464436,-100.462443,,1.219636661
30.33432034,-97.7853562,,0.5609618601
31.0879489,-95.1367187,77,2.433628319
30.77031716,-94.37690895,90,1.809772773
,,33,0.03438825381
32.73706798,-94.93999853,194,2.166629439
31.36868194,-102.0423217,18,1.931330472
29.35739637,-99.76229172,148,1.288974046
29.89149232,-101.1525205,,1.954190724
32.56483801,-95.83766469,,2.395354464
28.79780988,-96.96813006,,1.876604408
30.73872995,-95.57440968,,0.9790974088
30.01058447,-95.99011759,110,0.963138079
31.50999644,-103.0927909,49,1.50352869
30.21498498,-96.40946246,155,1.436914805
27.7610369,-99.33237355,,0.9696892442
29.27765923,-96.22319248,,2.004256829
35.40114335,-100.2699514,24,1.83908046
33.98842886,-98.7041034,,1.802454939
34.07945812,-99.24178437,90,2.188715953
26.47411727,-97.61535848,137,1.595992544
30.64655664,-97.6004854,,0.5545564451
29.1732598,-98.08693082,167,1.317242467
31.85008651,-103.0485163,35,1.609935603
33.21570665,-97.65460265,,1.46478288
32.78722382,-95.38236368,,3.179433368
33.17320212,-102.8276433,42,2.553191489
33.17659707,-98.68790885,98,2.23132969
27.00156391,-99.16987152,56,1.276498746
28.86617238,-99.76050829,70,1.560410165
41.52106798,-113.0832816,,0.4656253801
39.37231946,-111.5758676,176,0.7743411501
40.99001837,-112.1139997,,0.3781231189
40.66616532,-111.9216011,,0.4420859928
37.62762978,-109.8033714,51,1.011503372
38.99617072,-110.7013958,94,0.7934498185
37.85447192,-111.4418764,,0.9764319144
40.86688146,-110.9535882,27,0.1713959246
40.44862644,-113.1295715,113,0.4561233551
40.12491499,-109.5174415,120,0.8115785202
,,8,0.1767565179
40.1166722,-111.6657662,,0.3874273574
40.33110236,-111.1691419,38,0.3144393877
41.27116049,-111.9145117,,0.5585700606
44.03217337,-73.14130877,28,0.4095962551
43.03519828,-73.09048868,85,0.7075668026
44.46548598,-72.10314651,36,0.5564142195
44.46322849,-73.08359212,200,0.5129125741
44.72736416,-71.73579864,4,0.275862069
44.85627605,-72.91249563,75,0.6562253915
44.7975824,-73.29679772,7,0.5511811024
44.60353043,-72.64356694,22,0.510796378
44.00470222,-72.37640104,15,0.2972651605
44.82964024,-72.24562697,43,0.6046119235
43.57723578,-73.03741676,87,0.5267619278
,,12,0.3951267698
44.27343241,-72.61604978,67,0.4762581746
42.986982,-72.71268875,46,0.5258344765
43.58010937,-72.58595157,64,0.554592721
18.3358,-64.8963,127,0.5331654072
37.76707161,-75.63234615,115,1.30860264
38.02080697,-78.55481085,198,0.8119745745
38.814003,-77.08183073,,0.4949488101
37.78636074,-80.00222498,109,2.500573526
37.34081025,-77.98584649,63,1.834061135
37.60308293,-79.14548696,105,1.149928814
37.37569884,-78.81340003,59,1.211996713
38.8767675,-77.10139853,,0.558710952
38.16404586,-79.12461614,,0.9823762543
38.05852573,-79.73912095,20,1.899335233
37.3080028,-79.5281964,,1.284566517
37.13128068,-81.13599391,24,1.035375324
37.55531756,-79.80982182,112,1.162428646
36.6163024,-82.16359122,101,1.703778677
36.76366949,-77.8593436,53,1.352040816
37.26818323,-82.03749726,138,2.293120638
37.57242268,-78.52518834,61,1.265035255
37.73484642,-79.35296097,47,2.108568865
37.20553386,-79.09678609,,1.368495243
38.02679129,-77.34901405,95,1.08151184
36.73066666,-80.73455942,162,1.744749596
37.35358063,-77.05634116,31,1.915945612
37.01909701,-78.66314092,49,1.492992078
38.03527919,-78.48569588,86,0.7014681892
36.67670048,-76.30545744,,0.8782332767
37.37373208,-77.5868014,,0.8924036857
39.11271747,-77.99199425,55,1.62385592
37.26420587,-77.39609676,110,1.783109094
37.7824656,-79.98631446,30,1.65471594
37.48133648,-80.21072274,24,1.696113074
38.48199985,-77.9563087,171,1.220034247
37.51328851,-78.24398086,29,1.64399093
36.58022376,-79.40395668,,2.07389581
37.12560977,-82.35124171,65,1.390374332
37.07544585,-77.63451754,106,1.473450097
36.69455571,-77.53406129,56,3.539823009
37.93357639,-76.94230311,41,1.486584482
38.83677558,-77.27565836,,0.6565520733
38.85157547,-77.2977964,49,1.926100629
38.88485255,-77.17560759,20,0.5904930617
38.73564842,-77.80647472,160,0.9907120743
36.9302126,-80.36738849,53,1.485842445
37.84157909,-78.27715475,52,0.7710557533
36.99536167,-79.88023649,,1.578601184
36.6831435,-76.93859681,58,2.207001522
39.20172582,-78.25974949,,1.065179773
38.2977863,-77.4922454,42,0.5965061781
36.66601852,-80.91703124,83,2.654301247
37.31234791,-80.70636931,54,1.054481547
37.40809042,-76.53524337,114,1.236979167
37.71714806,-77.90381514,62,1.115107914
36.65677234,-81.23215889,89,1.653353149
38.29545894,-78.46525378,63,1.27607859
36.67878901,-77.56351439,45,1.195854372
36.76654925,-78.93512622,182,1.950696677
37.03513786,-76.35879121,,0.9850095541
37.7583355,-77.49464673,,1.198929527
38.43542574,-78.87536254,174,1.16943343
37.53460572,-77.39326555,,1.214130585
36.68542395,-79.87634026,,1.988709264
38.35799465,-79.56124594,6,1.244813278
37.29186313,-77.29754684,123,1.626553822
36.90579348,-76.70842863,125,1.399305944
37.31156958,-76.76950618,141,0.6834375454
38.26818502,-77.15852768,52,0.778792871
37.70965316,-77.09384941,51,1.108695652
37.71044922,-76.88689628,15,1.053370787
37.71889653,-76.46400482,40,1.778568253
36.70586667,-83.12606515,108,1.322071245
37.78258621,-79.44262866,34,1.305683564
39.08990083,-77.63481877,,0.4533829342
37.97850256,-77.96274807,97,1.124768089
36.94618528,-78.24133319,45,1.388032079
37.40021399,-79.19888138,,1.29183543
38.41531222,-78.28220331,47,1.519069166
38.7464321,-77.48509905,77,0.6756756757
38.77058531,-77.44399307,28,0.5913410771
36.68212094,-79.86352771,124,2.806064721
37.44164146,-76.34098896,27,1.365705615
36.67882005,-78.36131056,142,1.862050879
37.63191998,-76.55064617,52,2.163061564
37.17746986,-80.37868691,181,0.7474397093
37.78790447,-78.88498513,39,1.225259189
37.50694406,-76.99828634,42,0.7281553398
37.08166899,-76.51754109,,0.9265650164
36.89934014,-76.26420872,,0.9854564169
37.34062933,-75.87751591,74,2.61669024
37.89202088,-76.41949732,45,1.704545455
36.93357076,-82.62750411,21,1.356589147
37.1435975,-78.05065922,101,1.831368994
38.24530219,-78.015604,104,1.164483261
38.61807452,-78.48797204,127,1.856182403
36.6801638,-80.2865648,102,2.138813168
37.20530399,-77.39368102,150,1.516223592
36.81980341,-79.39731264,,1.262295082
37.14259351,-76.35798148,31,1.077511296
36.85914825,-76.35971629,,1.372358984
37.55016038,-77.91267882,68,1.091492777
37.22554789,-78.43597949,84,1.302325581
37.18497668,-77.22922187,84,0.7467330429
38.70916224,-77.48713689,,0.6499550778
37.06474963,-80.71229738,157,1.50527325
37.12222899,-80.5602732,49,0.9851226377
38.68295619,-78.15826963,13,0.9745127436
37.937575,-76.72920628,29,0.9982788296
37.53255773,-77.47966921,,0.9022829243
37.26865804,-80.06396753,,1.142377459
37.27791025,-79.96189766,,1.53300161
37.81204314,-79.44605905,90,1.820020222
38.51006137,-78.87260325,,1.405557358
36.9302832,-82.10095486,127,1.398678414
37.2836193,-80.06219455,111,1.568904594
36.71466456,-82.60171704,126,1.710794297
38.85905135,-78.56813762,,1.865975565
36.84455636,-81.53344948,195,1.668520578
36.72231125,-77.10642712,102,2.345366751
38.18574462,-77.655399,,0.9631892914
38.41758738,-77.45917053,193,0.4745979442
38.15965544,-79.05979937,133,1.75299855
36.70155394,-76.63603554,,1.393404552
37.11781893,-76.88450012,23,1.675163875
36.92432914,-77.25791182,45,1.601993592
37.12191123,-81.56685568,,1.547243503
,,0,
36.73285734,-76.04566934,,0.8182766274
38.90847745,-78.20280433,178,1.597558787
36.72341572,-81.95666289,,1.370175839
38.06451466,-78.90293905,84,1.147854605
38.11021557,-76.80213247,57,1.368876081
37.28131268,-76.70905141,24,1.084990958
39.17054517,-78.17325058,95,1.188094047
36.9746148,-82.62410519,,1.65774606
36.91582035,-81.07834059,167,1.795119854
37.24374789,-76.54412815,127,0.9581290079
46.98299757,-118.5601734,45,0.807609476
46.18894415,-117.2022851,84,1.525054466
46.23946995,-119.5120834,,0.8587271211
47.87046092,-120.6173956,192,0.8054704871
48.04754642,-123.9226319,196,1.263945315
45.77568046,-122.4829204,,0.9037813485
46.29442881,-117.9051983,17,2.31292517
46.19074721,-122.6782231,,1.481426614
47.7361335,-119.692937,84,0.6393667225
48.4711431,-118.5154041,32,1.799775028
46.53351425,-118.9018212,,0.6226513427
46.43197502,-117.5454032,7,1.422764228
47.20753737,-119.4500749,,0.7667173498
47.14003705,-123.7820567,,1.216907565
48.14713305,-122.5216407,111,0.8275553567
47.75003077,-123.5609704,34,0.7235582039
47.49137892,-121.8346131,,0.6282625253
47.63479026,-122.6436061,,0.7818577875
47.12521214,-120.679439,90,0.8807985907
45.87325839,-120.7913598,59,1.382380506
46.57756476,-122.3925769,,1.403098509
47.57705241,-118.4194388,29,1.098068913
47.35007586,-123.1863685,174,1.122146266
48.54855019,-119.7387224,138,1.329223656
46.55418369,-123.7285716,73,1.528475712
48.53234021,-117.2741804,43,1.462585034
47.03892768,-122.1405958,,0.6568384177
48.60182783,-122.96745,3,0.1542416452
48.48171488,-121.766131,,0.9099992863
46.02408726,-121.9164403,17,0.9572072072
48.04615983,-121.7170703,,0.6943508493
47.62113146,-117.4046494,,1.076863981
48.40035475,-117.8542701,163,1.652306133
46.9291895,-122.8290656,,0.7984193564
,,6,0.1822046766
46.2918004,-123.4250831,10,1.579778831
46.23040051,-118.4775539,168,0.9032743696
48.82227976,-121.7490018,,0.7411230388
46.90022523,-117.5241763,98,0.9840345416
46.45738486,-120.7380126,,1.031328108
39.1307219,-80.00350858,77,1.31197819
39.46704621,-78.02414609,,0.7659535896
38.01974191,-81.69888019,100,1.177578898
38.70036159,-80.72011184,52,1.055623224
40.27367263,-80.57915332,110,1.767636188
38.42424062,-82.23855912,,1.288520454
38.84315422,-81.11934872,15,0.6654835847
38.46231092,-81.07652217,53,1.97466468
39.27057157,-80.70671527,19,0.7661290323
38.02974928,-81.08286634,,1.363080685
38.9251277,-80.85952723,23,0.910530483
39.10314817,-79.19440518,61,1.303697371
37.9463652,-80.45335881,177,1.412497007
39.32103553,-78.60826476,74,1.031790296
40.51943859,-80.57461608,149,1.810669583
39.00683177,-78.85855301,52,0.9318996416
39.2853852,-80.37919577,,1.103952228
38.84263974,-81.68148753,147,1.709302326
39.30776166,-77.86014147,146,0.8130986857
38.33860077,-81.52857054,,1.44543027
38.9947249,-80.49988181,95,1.38605194
38.172154,-82.07017953,93,1.320460031
37.8299889,-81.93528571,,1.602104256
39.50984542,-80.24244659,200,1.008318629
39.86064362,-80.66591062,166,1.499819299
38.77071799,-82.02524219,105,1.207035291
37.38002939,-81.65083669,85,1.175982291
37.40481169,-81.11023142,,1.252922751
39.41561583,-78.94104895,167,1.667332268
37.73048351,-82.13338365,133,1.363403383
39.63218457,-80.04766838,,0.6867818898
37.56274716,-80.54577965,49,0.866489832
39.55439028,-78.26311676,76,1.485245261
38.29617706,-80.79759588,109,1.187105206
40.0955451,-80.62203992,193,1.411540993
38.68314479,-79.35084086,23,0.9973980919
39.37091679,-81.16771771,38,1.52979066
38.32758728,-80.00993811,34,1.3481364
39.46770987,-79.66712803,141,1.294171638
38.50782345,-81.9082131,,1.024540177
37.76936795,-81.2456041,,1.366341991
38.769899,-79.87919615,99,0.8353020587
39.18094587,-81.06356878,32,1.073825503
38.71622686,-81.35243568,47,1.073549566
37.65390597,-80.86009693,63,1.735059212
39.33602617,-80.0421439,83,1.433258505
39.11240885,-79.57053576,39,1.667379222
39.46811972,-80.88772676,33,1.230883999
,,0,
38.89285061,-80.23689136,104,1.182221212
38.14901357,-82.42287994,142,1.233817013
38.49370949,-80.4202023,37,1.333813987
39.6065771,-80.6401654,94,1.747861659
39.02775007,-81.37473928,26,1.508995937
39.20967886,-81.5162836,,1.346411379
37.612327,-81.54511071,134,1.425987017
43.96974651,-89.76782777,70,1.221001221
46.31956891,-90.67837132,42,1.0286554
45.42372701,-91.84833627,151,0.9522608312
46.52868768,-91.19716729,44,1.027317301
44.4526553,-88.00411844,,0.6014577202
44.37835084,-91.75332578,14,0.3382459531
45.86303537,-92.36711412,45,0.8949880668
44.0816316,-88.21780273,129,0.7737523992
45.06939744,-91.28068855,,0.9696245577
44.73483377,-90.61207486,129,1.458451102
43.46492199,-89.33589004,146,0.7591514143
43.23870316,-90.93073686,32,0.605487228
43.06601594,-89.41733797,,0.3504413281
43.41576662,-88.70928178,,1.129627906
44.95856458,-87.30002707,86,0.9972170686
46.43222285,-91.91595768,88,0.6195874111
44.94562799,-91.8962481,81,0.5277904476
44.726614,-91.28609183,,0.5830256254
45.84963535,-88.39804137,17,1.279157261
43.75354908,-88.48885325,,0.8015356281
45.66678019,-88.77084892,54,1.645839683
42.8671731,-90.7063218,160,1.049249131
42.6794956,-89.60243287,60,0.5269166593
43.80025981,-89.04679553,71,1.135091926
43.00050278,-90.13469017,33,0.4873726185
46.26302338,-90.24295041,49,2.749719416
44.31864893,-90.80566792,45,0.6649918723
43.02054068,-88.77529134,,0.9827730136
43.92456975,-90.11120239,75,0.8103727715
42.57639354,-88.04051686,,1.27047326
44.51727459,-87.61468386,64,0.9530900968
43.90632465,-91.11451093,,0.4819164366
42.66005229,-90.1317729,30,0.6857142857
45.26271619,-89.07483625,103,1.571559353
45.33737523,-89.73411273,157,1.779036827
44.11946801,-87.80928853,,0.8630120335
44.89792533,-89.75863384,,1.114788004
45.38553432,-88.033246,148,1.044091711
43.81911946,-89.40073763,67,1.468654099
45.00422544,-88.70950714,15,0.6555944056
43.00486062,-87.96733172,,0.7297629394
43.94641218,-90.618819,107,0.7437269757
45.02715345,-88.26807503,129,0.9797964454
45.70677897,-89.51944105,148,1.381628081
44.41578887,-88.46565023,,0.6903585157
43.38352225,-87.94625009,199,0.727684938
44.58307413,-91.99949611,19,0.8370044053
44.71850291,-92.4224416,77,0.5801687764
45.46130348,-92.44182875,125,0.8399408682
44.47558711,-89.50152965,171,0.7674355982
45.68051754,-90.3609888,38,0.9605662285
42.74753117,-88.05941254,,1.052977953
43.3762778,-90.43012729,53,1.080530071
42.67151616,-89.071479,,0.8119154577
45.47498854,-91.1333012,61,1.485630784
43.42574087,-89.94966132,159,0.7728200642
45.87931905,-91.14504927,67,1.141396934
44.78902246,-88.76443896,164,1.17655499
43.72099677,-87.94579284,,0.9067490984
45.03437474,-92.45000068,160,0.5295733625
45.21179252,-90.5004405,79,1.389621812
44.30360275,-91.35893614,72,0.7382343894
,,0,
43.59422667,-90.8324691,115,1.534560982
46.05467334,-89.51719204,103,1.615179552
42.66858202,-88.54163073,,0.9177399125
45.89838588,-91.79050449,51,1.033225284
43.36863664,-88.22974712,,0.7800786597
43.01833055,-88.30431188,,0.8784133204
44.47068056,-88.96534501,,1.639853407
44.11324419,-89.24317107,92,1.218704464
44.06886922,-88.64477096,,0.6567620991
44.45537896,-90.04158336,,0.983631461
41.65498705,-105.7235415,54,0.4726890756
44.52405055,-107.9960365,64,2.099048868
44.24886082,-105.5474404,156,1.140100855
41.69357844,-106.9326084,55,1.103752759
42.97272268,-105.5081848,57,1.561216105
44.58855102,-104.5697705,31,2.007772021
43.04183996,-108.6296893,,1.219805312
42.08798185,-104.3534743,62,1.34899913
43.71930657,-108.4423174,20,1.403508772
44.04057166,-106.5845174,21,0.9075194468
41.3070252,-104.6887497,,1.01854521
42.26376367,-110.6563997,35,0.7198683669
42.96180148,-106.797885,,1.164699445
43.05607708,-104.4758896,11,1.282051282
44.52157546,-109.5852825,151,1.980587618
42.13299116,-104.966331,44,1.957295374
44.79048913,-106.8862389,86,0.8820512821
42.76558279,-109.9130922,28,1.216862234
41.65943896,-108.8827882,136,1.094127112
43.93522482,-110.5890801,16,0.1329455754
41.2878183,-110.5475782,43,0.680595125
,,0,
43.90451606,-107.680187,47,1.723505684
43.83961191,-104.5674881,22,1.170212766
1.373333,32.290275,,2.135482543
49.4444,32.0598,,1.815372967
51.4982,31.2893,,2.179838671
48.2917,25.9352,,2.186555013
45.2835,34.2008,,2.567861175
48.4647,35.0462,,3.114468409
48.0159,37.8028,,2.595208561
48.9226,24.7111,,1.9137913
49.9935,36.2304,,2.243662096
46.6354,32.6169,,2.675370986
49.423,26.9871,,1.839817161
50.4501,30.5234,,2.014387843
50.053,30.7667,,2.218636725
48.5079,32.2623,,3.858855864
48.574,39.3078,,2.988767134
49.8397,24.0297,,2.165435444
46.975,31.9946,,2.414930152
46.4846,30.7326,,1.818030984
49.5883,34.5514,,2.322855206
50.6199,26.2516,,1.479263993
44.6054,33.522,,2.582699815
50.9077,34.7981,,1.760045647
49.5535,25.5948,,1.633609587
,,,0.9680531517
49.2331,28.4682,,2.366445327
50.7472,25.3254,,1.813018289
48.6208,22.2879,,2.422151482
47.8388,35.1396,,2.727484075
50.2547,28.6587,,1.835052723
23.424076,53.847818,,0.2242150325
18.2206,-63.0686,12,0.3073770492
32.3078,-64.7505,154,0.8242346393
18.4207,-64.64,64,0.8761122519
19.3133,-81.2546,37,0.1175648195
49.3723,-2.3644,0,
52.3555,-1.1743,,0.8858326649
-51.7963,-59.5236,0,0
36.1408,-5.3536,110,0.542540074
49.448196,-2.58949,66,0.1946328517
54.2361,-4.5481,116,0.3051989055
49.2138,-2.1358,146,0.222428739
16.742498,-62.187366,8,0.5702066999
54.7877,-6.4923,,0.6990105062
-24.3768,-128.3242,0,0
-7.9467,-14.3559,0,0
56.4907,-4.2026,,0.7575718575
21.694,-71.7979,36,0.5556413027
,,,
52.1307,-3.7837,,1.244242522
-32.5228,-55.7658,,0.7420397369
41.377491,64.585262,,0.655413467
-15.3767,166.9592,14,0.1165404146
6.4238,-66.5897,,1.059129269
14.058324,108.277199,,0.3746998718
31.9522,35.2332,,0.8116855415
39.9042,116.4074,0,0
15.552727,48.516388,,18.07450816
-13.133897,27.849332,,1.201602934
-19.015438,29.154857,,2.168235371
